llamada_id,fecha,hora,franja_horaria,dia_semana,cliente,canal,agente_id,agente_antiguedad_meses,duracion_llamada,tiempo_espera,agentes_disponibles,motivo_llamada,fcr,escalada,csat,abandono
LC006533,2025-09-16,08:30,Manana,Martes,Retail,Inbound,AG032,47,5075.4,225.7,2,Soporte tecnico,0.0,0,,0
LC006534,2025-09-16,08:48,Manana,Martes,Banca,Outbound,AG038,18,222.0,31.7,1,Facturacion,0.0,0,,0
LC006535,2025-09-16,08:52,Manana,Martes,Telco,Inbound,AG006,36,0.0,40.2,5,Otros,,0,,1
LC006536,2025-09-16,08:58,Manana,Martes,Telco,Inbound,AG008,43,146.8,85.4,2,Facturacion,0.0,0,,0
LC006537,2025-09-16,09:05,Manana,Martes,Banca,Inbound,AG017,5,419.8,121.6,2,Soporte tecnico,1.0,0,,0
LC006538,2025-09-16,09:18,Manana,Martes,Banca,Inbound,AG012,3,176.6,18.3,4,Cancelacion,1.0,0,3.0,0
LC006539,2025-09-16,09:25,Manana,Martes,Banca,Inbound,AG022,15,338.4,31.9,5,Otros,1.0,0,3.0,0
LC006540,2025-09-16,09:32,Manana,Martes,Telco,Inbound,AG014,19,311.5,13.8,5,Otros,1.0,0,,0
LC006541,2025-09-16,10:12,Manana,Martes,Banca,Chat,AG034,31,92.9,10.0,4,Otros,1.0,0,,0
LC006542,2025-09-16,10:21,Manana,Martes,Telco,Outbound,AG019,19,83.1,160.3,4,Facturacion,,0,4.0,0
LC006543,2025-09-16,10:55,Manana,Martes,Telco,Inbound,AG006,36,464.9,87.2,4,Facturacion,1.0,0,3.5,0
LC006544,2025-09-16,10:58,Manana,Martes,Telco,Inbound,AG018,33,119.7,19.1,5,Soporte tecnico,1.0,0,,0
LC006545,2025-09-16,11:04,Manana,Martes,Banca,Inbound,AG036,34,627.5,28.6,5,Soporte tecnico,1.0,0,2.5,0
LC006546,2025-09-16,11:05,Manana,Martes,Telco,Inbound,AG037,18,710.0,234.4,2,Soporte tecnico,0.0,0,,0
LC006547,2025-09-16,11:25,Manana,Martes,Telco,Outbound,AG038,18,0.0,20.1,3,Cancelacion,,0,,1
LC006548,2025-09-16,11:26,Manana,Martes,Telco,Inbound,AG015,22,419.2,123.4,2,Facturacion,1.0,0,3.5,0
LC006549,2025-09-16,11:53,Manana,Martes,Telco,Chat,AG038,18,180.9,56.5,1,Facturacion,1.0,0,3.5,0
LC006550,2025-09-16,11:54,Manana,Martes,Telco,Inbound,AG040,40,0.0,99.0,3,Cancelacion,,0,,1
LC006551,2025-09-16,12:41,Manana,Martes,Banca,Inbound,AG009,23,439.3,20.4,5,Otros,1.0,0,4.0,0
LC006552,2025-09-16,13:26,Tarde,Martes,Banca,Chat,AG006,36,104.9,6.8,13,Cancelacion,0.0,0,,0
LC006553,2025-09-16,13:50,Tarde,Martes,Banca,Inbound,AG002,22,258.9,48.4,3,Facturacion,1.0,0,3.5,0
LC006554,2025-09-16,13:51,Tarde,Martes,Banca,Inbound,AG016,1,324.1,30.1,8,Otros,1.0,0,3.5,0
LC006555,2025-09-16,14:55,Tarde,Martes,Telco,Inbound,AG001,28,518.4,5.0,9,Soporte tecnico,1.0,0,,0
LC006556,2025-09-16,15:13,Tarde,Martes,Retail,Inbound,AG030,41,186.5,47.8,3,Cancelacion,1.0,0,3.5,0
LC006557,2025-09-16,15:29,Tarde,Martes,Telco,Inbound,AG033,29,175.5,26.5,13,Facturacion,,0,5.0,0
LC006558,2025-09-16,16:06,Tarde,Martes,Banca,Chat,AG001,28,424.3,5.0,14,Soporte tecnico,1.0,0,,0
LC006559,2025-09-16,16:34,Tarde,Martes,Retail,Chat,AG039,6,,5.0,11,Facturacion,0.0,0,,0
LC006560,2025-09-16,16:44,Tarde,Martes,Banca,Outbound,AG016,1,192.7,6.2,8,Otros,0.0,0,,0
LC006561,2025-09-16,16:46,Tarde,Martes,Telco,Inbound,AG017,5,548.7,17.6,10,Soporte tecnico,0.0,1,,0
LC006562,2025-09-16,16:57,Tarde,Martes,Telco,Chat,AG038,18,314.1,10.1,10,Cancelacion,1.0,0,1.5,0
LC006563,2025-09-16,17:01,Tarde,Martes,Telco,Outbound,AG018,33,200.3,26.6,11,Soporte tecnico,1.0,0,4.0,0
LC006564,2025-09-16,17:05,Tarde,Martes,Banca,Inbound,AG022,15,0.0,21.3,3,Facturacion,,0,,1
LC006565,2025-09-16,17:23,Tarde,Martes,Banca,Inbound,AG022,15,317.0,9.8,8,Soporte tecnico,1.0,1,4.0,0
LC006566,2025-09-16,17:24,Tarde,Martes,Banca,Outbound,AG035,1,70.8,8.6,11,Soporte tecnico,1.0,0,3.5,0
LC006567,2025-09-16,17:33,Tarde,Martes,Telco,Outbound,AG031,46,0.0,27.1,10,Cancelacion,,0,,1
LC006568,2025-09-16,18:00,Tarde,Martes,Retail,Inbound,AG040,40,316.5,5.0,6,Facturacion,1.0,0,4.0,0
LC006569,2025-09-16,18:19,Tarde,Martes,Banca,Inbound,AG027,11,275.4,11.4,7,Otros,0.0,0,1.5,0
LC006570,2025-09-16,18:20,Tarde,Martes,Telco,Chat,AG036,34,437.7,5.0,11,Soporte tecnico,1.0,0,5.0,0
LC006571,2025-09-16,18:31,Tarde,Martes,Telco,Inbound,AG004,16,40.0,5.8,7,Facturacion,1.0,0,2.5,0
LC006572,2025-09-16,18:34,Tarde,Martes,Banca,Inbound,AG005,13,0.0,13.1,11,Cancelacion,,0,,1
LC006573,2025-09-16,18:44,Tarde,Martes,Banca,Chat,AG025,24,251.9,14.1,3,Otros,1.0,0,,0
LC006574,2025-09-16,18:44,Tarde,Martes,Telco,Inbound,AG031,46,208.7,5.0,12,Cancelacion,1.0,0,,0
LC006575,2025-09-16,19:13,Tarde,Martes,Telco,Chat,AG014,19,0.0,5.0,11,Soporte tecnico,,0,,1
LC006576,2025-09-16,19:24,Tarde,Martes,Banca,Outbound,AG030,41,297.8,5.0,12,Soporte tecnico,1.0,0,5.0,0
LC006577,2025-09-16,19:40,Tarde,Martes,Telco,Inbound,AG012,3,540.0,5.0,11,Facturacion,1.0,0,,0
LC006578,2025-09-16,19:41,Tarde,Martes,Telco,Inbound,AG027,11,111.9,20.4,8,Soporte tecnico,1.0,1,3.0,0
LC006579,2025-09-16,19:44,Tarde,Martes,Retail,Inbound,AG045,4,73.0,11.8,9,Soporte tecnico,1.0,0,2.0,0
LC006580,2025-09-16,19:44,Tarde,Martes,Banca,Inbound,AG024,33,286.3,,8,Facturacion,1.0,1,4.5,0
LC006581,2025-09-16,19:57,Tarde,Martes,Banca,Outbound,AG030,41,128.0,14.4,6,Facturacion,1.0,0,3.0,0
LC006582,2025-09-16,20:07,Noche,Martes,Banca,Inbound,AG018,33,288.4,14.5,9,Facturacion,1.0,1,3.0,0
LC006583,2025-09-16,20:23,Noche,Martes,Banca,Outbound,AG014,19,193.8,11.2,13,Soporte tecnico,0.0,0,,0
LC006584,2025-09-16,21:00,Noche,Martes,Banca,Outbound,AG019,19,80.8,38.0,4,Facturacion,1.0,0,5.0,0
LC006585,2025-09-16,21:17,Noche,Martes,Retail,Inbound,AG022,15,200.5,32.8,5,Otros,1.0,0,3.5,0
LC006586,2025-09-16,21:23,Noche,Martes,Telco,Chat,AG026,27,178.6,5.0,13,Cancelacion,1.0,1,4.0,0
LC006587,2025-09-16,21:33,Noche,Martes,Telco,Outbound,AG007,36,5423.1,5.0,14,Cancelacion,1.0,0,,0
LC006588,2025-09-16,21:33,Noche,Martes,Telco,Chat,AG028,23,145.2,10.6,14,Soporte tecnico,1.0,0,,0
LC006589,2025-09-16,21:34,Noche,Martes,Banca,Inbound,AG038,18,230.1,75.0,6,Facturacion,1.0,0,,0
LC006590,2025-09-16,21:45,Noche,Martes,Banca,Outbound,AG005,13,194.0,28.1,5,Facturacion,1.0,1,4.0,0
LC006591,2025-09-16,21:52,Noche,Martes,Telco,Inbound,AG036,34,434.1,7.4,11,Cancelacion,1.0,0,3.5,0
LC006592,2025-09-16,21:55,Noche,Martes,Telco,Chat,AG018,33,207.8,6.7,6,Soporte tecnico,1.0,0,4.0,0
LC006593,2025-09-16,22:26,Noche,Martes,Telco,Inbound,AG014,19,617.3,5.0,12,Soporte tecnico,0.0,0,4.0,0
LC006594,2025-09-16,22:52,Noche,Martes,Telco,Inbound,AG023,36,271.3,29.9,3,Facturacion,1.0,1,4.5,0
LC006595,2025-09-16,22:53,Noche,Martes,Retail,Inbound,AG014,19,405.5,5.0,14,Facturacion,1.0,0,4.5,0
LC006596,2025-09-16,22:54,Noche,Martes,Banca,Inbound,AG032,47,345.1,21.6,14,Cancelacion,1.0,1,,0
LC006597,2025-09-16,23:38,Noche,Martes,Telco,Inbound,AG005,13,545.6,5.0,10,Facturacion,,0,,0
LC006598,2025-09-17,00:08,Noche,Miercoles,Telco,Inbound,AG022,15,610.1,5.0,6,Facturacion,1.0,0,4.5,0
LC006599,2025-09-17,00:12,Noche,Miercoles,Telco,Chat,AG028,23,86.8,14.9,11,Facturacion,1.0,0,,0
LC006600,2025-09-17,00:36,Noche,Miercoles,Banca,Inbound,AG043,42,90.7,18.2,14,Soporte tecnico,1.0,0,,0
LC006601,2025-09-17,00:54,Noche,Miercoles,Banca,Inbound,AG012,3,527.2,5.0,11,Otros,0.0,0,4.5,0
LC006602,2025-09-17,01:04,Noche,Miercoles,Retail,Chat,AG018,33,0.0,5.0,11,Facturacion,,0,,1
LC006603,2025-09-17,01:14,Noche,Miercoles,Banca,Inbound,AG036,34,432.7,5.0,13,Soporte tecnico,1.0,0,,0
LC006604,2025-09-17,01:33,Noche,Miercoles,Banca,Chat,AG031,46,172.7,13.1,11,Soporte tecnico,1.0,0,,0
LC006605,2025-09-17,01:34,Noche,Miercoles,Retail,Inbound,AG013,27,180.6,27.8,9,Otros,1.0,0,3.0,0
LC006606,2025-09-17,01:41,Noche,Miercoles,Banca,Inbound,AG020,36,132.8,10.4,14,Cancelacion,1.0,1,5.0,0
LC006607,2025-09-17,01:42,Noche,Miercoles,Telco,Inbound,AG045,4,145.9,5.0,11,Otros,0.0,0,,0
LC006608,2025-09-17,01:42,Noche,Miercoles,Banca,Chat,AG036,34,139.0,11.7,9,Soporte tecnico,1.0,0,,0
LC006609,2025-09-17,01:56,Noche,Miercoles,Banca,Chat,AG007,36,433.5,6.3,13,Soporte tecnico,1.0,0,3.0,0
LC006610,2025-09-17,02:05,Noche,Miercoles,Banca,Outbound,AG023,36,419.6,6.1,14,Soporte tecnico,1.0,1,5.0,0
LC006611,2025-09-17,02:12,Noche,Miercoles,Telco,Inbound,AG034,31,194.7,20.0,10,Otros,1.0,0,3.0,0
LC006612,2025-09-17,02:14,Noche,Miercoles,Telco,Chat,AG032,47,678.6,83.0,4,Soporte tecnico,1.0,0,4.5,0
LC006613,2025-09-17,02:36,Noche,Miercoles,Telco,Chat,AG021,6,127.6,18.1,14,Soporte tecnico,0.0,0,2.5,0
LC006614,2025-09-17,02:57,Noche,Miercoles,Telco,Inbound,AG006,36,362.7,26.2,6,Facturacion,1.0,0,,0
LC006615,2025-09-17,02:58,Noche,Miercoles,Retail,Outbound,AG016,1,326.5,11.3,6,Soporte tecnico,0.0,0,3.5,0
LC006616,2025-09-17,03:05,Noche,Miercoles,Banca,Chat,AG035,1,652.7,5.0,6,Soporte tecnico,1.0,0,4.0,0
LC006617,2025-09-17,03:11,Noche,Miercoles,Banca,Inbound,AG020,36,78.6,10.3,5,Cancelacion,1.0,0,,0
LC006618,2025-09-17,03:54,Noche,Miercoles,Banca,Inbound,AG042,47,0.0,68.5,3,Soporte tecnico,,0,,1
LC006619,2025-09-17,04:37,Noche,Miercoles,Banca,Chat,AG041,1,393.5,5.0,8,Facturacion,1.0,0,4.5,0
LC006620,2025-09-17,04:41,Noche,Miercoles,Retail,Inbound,AG011,32,204.4,6.2,7,Soporte tecnico,1.0,0,3.5,0
LC006621,2025-09-17,05:10,Noche,Miercoles,Telco,Chat,AG032,47,304.3,6.0,13,Facturacion,1.0,0,,0
LC006622,2025-09-17,05:27,Noche,Miercoles,Banca,Inbound,AG014,19,218.8,5.0,5,Facturacion,0.0,0,2.5,0
LC006623,2025-09-17,05:28,Noche,Miercoles,Telco,Inbound,AG024,33,511.8,5.0,14,Otros,1.0,0,4.0,0
LC006624,2025-09-17,05:30,Noche,Miercoles,Retail,Inbound,AG044,30,425.8,15.5,9,Facturacion,1.0,0,,0
LC006625,2025-09-17,05:48,Noche,Miercoles,Retail,Outbound,AG039,6,0.0,40.5,8,Soporte tecnico,,0,,1
LC006626,2025-09-17,06:27,Noche,Miercoles,Retail,Inbound,AG043,42,189.2,20.7,6,Otros,1.0,0,4.0,0
LC006627,2025-09-17,07:06,Manana,Miercoles,Telco,Inbound,AG031,46,215.2,5.0,11,Facturacion,1.0,0,2.5,0
LC006628,2025-09-17,07:07,Manana,Miercoles,Telco,Inbound,AG017,5,376.0,9.1,6,Facturacion,1.0,0,,0
LC006629,2025-09-17,07:15,Manana,Miercoles,Telco,Outbound,AG025,24,335.6,13.6,11,Cancelacion,0.0,0,,0
LC006630,2025-09-17,07:15,Manana,Miercoles,Banca,Chat,AG009,23,261.4,130.0,5,Facturacion,1.0,0,2.5,0
LC006631,2025-09-17,08:19,Manana,Miercoles,Banca,Outbound,AG022,15,234.5,71.2,2,Otros,1.0,0,,0
LC006632,2025-09-17,08:52,Manana,Miercoles,Telco,Outbound,AG045,4,218.8,9.7,1,Facturacion,1.0,1,,0
LC006633,2025-09-17,08:54,Manana,Miercoles,Banca,Inbound,AG035,1,71.8,21.2,1,Otros,0.0,1,,0
LC006634,2025-09-17,09:05,Manana,Miercoles,Telco,Inbound,AG037,18,0.0,38.1,5,Facturacion,,0,,1
LC006635,2025-09-17,09:22,Manana,Miercoles,Retail,Inbound,AG017,5,226.1,91.3,2,Otros,1.0,0,,0
LC006636,2025-09-17,09:43,Manana,Miercoles,Telco,Outbound,AG028,23,425.7,9.0,1,Otros,1.0,0,,0
LC006637,2025-09-17,09:44,Manana,Miercoles,Telco,Chat,AG001,28,604.3,41.5,3,Soporte tecnico,1.0,0,5.0,0
LC006638,2025-09-17,09:49,Manana,Miercoles,Banca,Outbound,AG009,23,149.1,115.4,2,Cancelacion,1.0,0,4.0,0
LC006639,2025-09-17,11:43,Manana,Miercoles,Banca,Chat,AG013,27,0.0,23.7,1,Facturacion,,0,,1
LC006640,2025-09-17,11:43,Manana,Miercoles,Telco,Outbound,AG032,47,677.3,45.6,4,Facturacion,1.0,1,3.0,0
LC006641,2025-09-17,11:49,Manana,Miercoles,Retail,Inbound,AG028,23,99.0,59.5,1,Soporte tecnico,0.0,0,,0
LC006642,2025-09-17,12:03,Manana,Miercoles,Banca,Inbound,AG031,46,0.0,71.7,2,Soporte tecnico,,0,,1
LC006643,2025-09-17,12:26,Manana,Miercoles,Retail,Chat,AG008,43,0.0,25.1,5,Otros,,0,,1
LC006644,2025-09-17,12:34,Manana,Miercoles,Retail,Chat,AG008,43,83.5,133.3,3,Soporte tecnico,1.0,0,3.5,0
LC006645,2025-09-17,12:46,Manana,Miercoles,Banca,Inbound,AG034,31,0.0,19.2,1,Cancelacion,,0,,1
LC006646,2025-09-17,13:02,Tarde,Miercoles,Retail,Outbound,AG023,36,92.4,5.0,11,Cancelacion,1.0,0,4.0,0
LC006647,2025-09-17,13:27,Tarde,Miercoles,Retail,Inbound,AG010,14,5594.6,6.7,3,Otros,0.0,0,,0
LC006648,2025-09-17,14:10,Tarde,Miercoles,Retail,Inbound,AG037,18,184.4,17.0,8,Cancelacion,1.0,0,5.0,0
LC006649,2025-09-17,14:52,Tarde,Miercoles,Retail,Chat,AG025,24,254.8,5.0,9,Otros,1.0,0,2.5,0
LC006650,2025-09-17,15:11,Tarde,Miercoles,Retail,Chat,AG033,29,129.5,5.6,11,Facturacion,1.0,0,,0
LC006651,2025-09-17,15:49,Tarde,Miercoles,Banca,Inbound,AG045,4,154.7,27.4,9,Facturacion,1.0,0,4.5,0
LC006652,2025-09-17,15:59,Tarde,Miercoles,Telco,Inbound,AG004,16,435.3,6.0,6,Otros,1.0,0,4.0,0
LC006653,2025-09-17,16:10,Tarde,Miercoles,Retail,Outbound,AG007,36,104.2,5.0,14,Cancelacion,1.0,0,2.0,0
LC006654,2025-09-17,16:28,Tarde,Miercoles,Banca,Inbound,AG033,29,197.7,20.3,4,Facturacion,1.0,0,3.0,0
LC006655,2025-09-17,17:03,Tarde,Miercoles,Telco,Inbound,AG002,22,283.6,15.0,8,Otros,1.0,1,,0
LC006656,2025-09-17,17:24,Tarde,Miercoles,Telco,Inbound,AG032,47,155.6,,14,Otros,1.0,0,3.5,0
LC006657,2025-09-17,17:53,Tarde,Miercoles,Banca,Inbound,AG005,13,444.6,6.5,14,Facturacion,1.0,0,4.0,0
LC006658,2025-09-17,18:25,Tarde,Miercoles,Banca,Outbound,AG017,5,461.5,5.0,12,Otros,1.0,1,5.0,0
LC006659,2025-09-17,18:26,Tarde,Miercoles,Telco,Inbound,AG012,3,0.0,3741.0,14,Cancelacion,,0,,1
LC006660,2025-09-17,18:41,Tarde,Miercoles,Telco,Inbound,AG012,3,0.0,9.6,13,Facturacion,,0,,1
LC006661,2025-09-17,18:56,Tarde,Miercoles,Banca,Chat,AG035,1,85.2,20.8,9,Cancelacion,1.0,0,3.5,0
LC006662,2025-09-17,19:08,Tarde,Miercoles,Telco,Chat,AG021,6,122.4,6.3,8,Otros,1.0,0,5.0,0
LC006663,2025-09-17,19:11,Tarde,Miercoles,Banca,Inbound,AG021,6,342.5,22.8,6,Cancelacion,0.0,0,,0
LC006664,2025-09-17,19:12,Tarde,Miercoles,Banca,Inbound,AG002,22,271.2,5.0,13,Otros,1.0,0,,0
LC006665,2025-09-17,19:17,Tarde,Miercoles,Banca,Inbound,AG021,6,78.4,5.0,9,Facturacion,0.0,0,,0
LC006666,2025-09-17,19:43,Tarde,Miercoles,Telco,Inbound,AG015,22,85.0,2078.4,12,Cancelacion,1.0,1,4.0,0
LC006667,2025-09-17,20:09,Noche,Miercoles,Telco,Inbound,AG011,32,752.1,5.0,8,Facturacion,1.0,0,4.5,0
LC006668,2025-09-17,20:17,Noche,Miercoles,Banca,Inbound,AG010,14,136.0,20.3,8,Facturacion,,0,3.5,0
LC006669,2025-09-17,20:18,Noche,Miercoles,Banca,Chat,AG018,33,351.5,5.0,4,Soporte tecnico,1.0,0,3.0,0
LC006670,2025-09-17,20:21,Noche,Miercoles,Telco,Chat,AG023,36,404.6,5.0,13,Cancelacion,1.0,0,5.0,0
LC006671,2025-09-17,20:55,Noche,Miercoles,Telco,Outbound,AG031,46,246.4,27.2,4,Soporte tecnico,1.0,0,3.5,0
LC006672,2025-09-17,21:26,Noche,Miercoles,Retail,Outbound,AG026,27,0.0,9.8,8,Otros,,0,,1
LC006673,2025-09-17,21:35,Noche,Miercoles,Retail,Outbound,AG002,22,0.0,51.1,3,Cancelacion,,0,,1
LC006674,2025-09-17,22:00,Noche,Miercoles,Banca,Inbound,AG039,6,414.2,5.7,10,Facturacion,1.0,0,,0
LC006675,2025-09-17,22:49,Noche,Miercoles,Telco,Inbound,AG007,36,203.6,8.6,11,Otros,1.0,0,3.0,0
LC006676,2025-09-17,22:59,Noche,Miercoles,Telco,Outbound,AG024,33,330.2,32.3,10,Facturacion,1.0,0,,0
LC006677,2025-09-17,23:03,Noche,Miercoles,Telco,Outbound,AG039,6,210.0,19.6,12,Cancelacion,1.0,1,,0
LC006678,2025-09-17,23:27,Noche,Miercoles,Telco,Inbound,AG032,47,354.3,13.0,8,Facturacion,1.0,0,4.5,0
LC006679,2025-09-18,00:21,Noche,Jueves,Banca,Inbound,AG026,27,584.9,6.3,12,Otros,,0,,0
LC006680,2025-09-18,00:36,Noche,Jueves,Banca,Chat,AG023,36,401.5,5.0,3,Facturacion,1.0,0,4.0,0
LC006681,2025-09-18,01:02,Noche,Jueves,Telco,Inbound,AG014,19,594.6,8.6,10,Soporte tecnico,1.0,0,3.5,0
LC006682,2025-09-18,01:03,Noche,Jueves,Retail,Inbound,AG029,33,257.1,16.9,4,Soporte tecnico,1.0,0,4.5,0
LC006683,2025-09-18,01:07,Noche,Jueves,Banca,Inbound,AG025,24,58.9,49.1,6,Facturacion,1.0,0,,0
LC006684,2025-09-18,01:23,Noche,Jueves,Banca,Inbound,AG031,46,119.3,17.8,3,Soporte tecnico,,0,,0
LC006685,2025-09-18,01:47,Noche,Jueves,Retail,Inbound,AG002,22,154.7,33.3,3,Facturacion,1.0,0,,0
LC006686,2025-09-18,02:13,Noche,Jueves,Banca,Inbound,AG002,22,0.0,39.4,7,Otros,,0,,1
LC006687,2025-09-18,02:24,Noche,Jueves,Retail,Outbound,AG023,36,212.9,5.0,14,Otros,1.0,0,,0
LC006688,2025-09-18,02:29,Noche,Jueves,Telco,Inbound,AG011,32,4455.7,5.0,14,Otros,1.0,0,2.5,0
LC006689,2025-09-18,02:36,Noche,Jueves,Telco,Outbound,AG029,33,253.2,6.4,8,Soporte tecnico,1.0,0,3.0,0
LC006690,2025-09-18,02:40,Noche,Jueves,Banca,Inbound,AG042,47,569.7,5.0,13,Facturacion,1.0,0,,0
LC006691,2025-09-18,02:41,Noche,Jueves,Banca,Inbound,AG035,1,488.4,20.7,11,Facturacion,1.0,0,3.5,0
LC006692,2025-09-18,02:54,Noche,Jueves,Telco,Chat,AG009,23,622.0,24.9,5,Soporte tecnico,1.0,0,,0
LC006693,2025-09-18,03:40,Noche,Jueves,Banca,Outbound,AG032,47,,30.6,14,Cancelacion,1.0,0,5.0,0
LC006694,2025-09-18,04:01,Noche,Jueves,Telco,Outbound,AG030,41,485.3,45.6,4,Otros,1.0,0,5.0,0
LC006695,2025-09-18,04:10,Noche,Jueves,Banca,Inbound,AG015,22,0.0,57.2,4,Soporte tecnico,,0,,1
LC006696,2025-09-18,05:19,Noche,Jueves,Banca,Inbound,AG014,19,290.6,5.0,10,Otros,1.0,0,,0
LC006697,2025-09-18,05:25,Noche,Jueves,Banca,Outbound,AG017,5,265.7,5.0,11,Soporte tecnico,0.0,0,,0
LC006698,2025-09-18,05:26,Noche,Jueves,Banca,Inbound,AG022,15,541.7,12.4,10,Soporte tecnico,1.0,0,4.5,0
LC006699,2025-09-18,05:27,Noche,Jueves,Retail,Outbound,AG030,41,315.8,7.8,14,Facturacion,1.0,0,,0
LC006700,2025-09-18,05:39,Noche,Jueves,Telco,Inbound,AG017,5,56.7,5.0,5,Facturacion,1.0,0,,0
LC006701,2025-09-18,06:11,Noche,Jueves,Retail,Outbound,AG016,1,355.6,5.0,12,Cancelacion,1.0,1,3.5,0
LC006702,2025-09-18,06:19,Noche,Jueves,Telco,Outbound,AG008,43,0.0,6.2,12,Soporte tecnico,,0,,1
LC006703,2025-09-18,06:40,Noche,Jueves,Banca,Inbound,AG039,6,387.9,18.4,10,Soporte tecnico,1.0,0,,0
LC006704,2025-09-18,06:42,Noche,Jueves,Banca,Inbound,AG031,46,244.2,12.3,12,Facturacion,1.0,0,4.0,0
LC006705,2025-09-18,07:07,Manana,Jueves,Retail,Outbound,AG012,3,330.7,2202.5,13,Facturacion,1.0,0,4.0,0
LC006706,2025-09-18,07:24,Manana,Jueves,Banca,Outbound,AG033,29,483.5,11.7,8,Facturacion,,0,,0
LC006707,2025-09-18,07:40,Manana,Jueves,Retail,Inbound,AG012,3,0.0,30.4,8,Soporte tecnico,,0,,1
LC006708,2025-09-18,08:03,Manana,Jueves,Telco,Inbound,AG025,24,0.0,41.9,1,Facturacion,,0,,1
LC006709,2025-09-18,08:05,Manana,Jueves,Retail,Inbound,AG038,18,291.5,88.5,2,Soporte tecnico,1.0,1,3.5,0
LC006710,2025-09-18,08:29,Manana,Jueves,Telco,Inbound,AG018,33,134.5,92.5,4,Soporte tecnico,1.0,0,4.5,0
LC006711,2025-09-18,09:44,Manana,Jueves,Telco,Inbound,AG019,19,0.0,6.6,5,Soporte tecnico,,0,,1
LC006712,2025-09-18,09:59,Manana,Jueves,Telco,Chat,AG003,45,180.8,16.2,5,Soporte tecnico,1.0,0,4.0,0
LC006713,2025-09-18,10:06,Manana,Jueves,Banca,Inbound,AG035,1,343.8,58.6,1,Soporte tecnico,1.0,0,,0
LC006714,2025-09-18,10:18,Manana,Jueves,Banca,Chat,AG005,13,602.2,27.4,3,Soporte tecnico,1.0,0,4.0,0
LC006715,2025-09-18,10:21,Manana,Jueves,Telco,Outbound,AG035,1,324.8,5.0,2,Otros,1.0,0,4.0,0
LC006716,2025-09-18,10:40,Manana,Jueves,Telco,Inbound,AG027,11,335.1,1820.9,5,Soporte tecnico,0.0,0,,0
LC006717,2025-09-18,11:18,Manana,Jueves,Banca,Inbound,AG037,18,190.5,47.1,3,Soporte tecnico,1.0,1,4.0,0
LC006718,2025-09-18,11:24,Manana,Jueves,Retail,Chat,AG021,6,300.7,225.6,1,Otros,1.0,0,,0
LC006719,2025-09-18,11:25,Manana,Jueves,Banca,Inbound,AG016,1,0.0,7.2,1,Facturacion,,0,,1
LC006720,2025-09-18,11:29,Manana,Jueves,Banca,Inbound,AG028,23,393.6,50.8,2,Cancelacion,1.0,1,4.5,0
LC006721,2025-09-18,12:43,Manana,Jueves,Banca,Chat,AG025,24,0.0,15.0,2,Soporte tecnico,,0,,1
LC006722,2025-09-18,12:48,Manana,Jueves,Banca,Inbound,AG033,29,420.0,34.7,5,Otros,1.0,0,3.5,0
LC006723,2025-09-18,13:35,Tarde,Jueves,Retail,Inbound,AG017,5,146.1,13.6,13,Soporte tecnico,1.0,0,4.0,0
LC006724,2025-09-18,13:43,Tarde,Jueves,Banca,Inbound,AG043,42,244.2,14.2,5,Facturacion,1.0,0,,0
LC006725,2025-09-18,13:53,Tarde,Jueves,Telco,Outbound,AG030,41,592.4,5.0,5,Facturacion,1.0,0,,0
LC006726,2025-09-18,13:54,Tarde,Jueves,Retail,Inbound,AG041,1,388.7,25.1,4,Otros,1.0,0,,0
LC006727,2025-09-18,14:06,Tarde,Jueves,Retail,Inbound,AG004,16,211.7,5.0,10,Cancelacion,1.0,0,,0
LC006728,2025-09-18,14:06,Tarde,Jueves,Telco,Inbound,AG002,22,547.1,16.1,3,Facturacion,1.0,0,,0
LC006729,2025-09-18,14:42,Tarde,Jueves,Banca,Outbound,AG009,23,228.0,20.9,5,Cancelacion,0.0,1,2.5,0
LC006730,2025-09-18,15:08,Tarde,Jueves,Banca,Outbound,AG031,46,226.3,98.6,3,Facturacion,1.0,0,3.5,0
LC006731,2025-09-18,15:28,Tarde,Jueves,Banca,Inbound,AG025,24,356.0,20.1,6,Facturacion,1.0,0,5.0,0
LC006732,2025-09-18,15:33,Tarde,Jueves,Telco,Outbound,AG037,18,0.0,34.5,3,Soporte tecnico,,0,,1
LC006733,2025-09-18,15:47,Tarde,Jueves,Banca,Inbound,AG036,34,210.2,44.2,3,Soporte tecnico,1.0,1,3.5,0
LC006734,2025-09-18,15:56,Tarde,Jueves,Telco,Inbound,AG005,13,307.3,5.0,14,Otros,1.0,0,,0
LC006735,2025-09-18,15:59,Tarde,Jueves,Telco,Chat,AG024,33,429.5,24.6,6,Soporte tecnico,0.0,0,,0
LC006736,2025-09-18,16:16,Tarde,Jueves,Retail,Inbound,AG024,33,70.1,5.0,8,Otros,1.0,1,,0
LC006737,2025-09-18,16:26,Tarde,Jueves,Banca,Chat,AG029,33,191.8,12.1,13,Otros,1.0,0,,0
LC006738,2025-09-18,16:37,Tarde,Jueves,Retail,Outbound,AG045,4,135.6,31.5,8,Facturacion,1.0,0,4.0,0
LC006739,2025-09-18,16:53,Tarde,Jueves,Retail,Inbound,AG031,46,97.8,6.0,14,Otros,1.0,0,3.5,0
LC006740,2025-09-18,17:12,Tarde,Jueves,Banca,Outbound,AG037,18,169.3,5.0,6,Otros,1.0,0,5.0,0
